Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_
Russell 1000®,05/12/2025,6155.130081,20160.075253
Russell 1000®,05/09/2025,5960.381175,19520.071345
Russell 1000®,05/08/2025,5964.517585,19530.311168
Russell 1000®,05/07/2025,5924.251641,19398.405579
Russell 1000®,05/06/2025,5899.182993,19316.190342
Russell 1000®,05/05/2025,5945.042308,19466.100743
Russell 1000®,05/02/2025,5980.877157,19582.394221
Russell 1000®,05/01/2025,5890.486574,19285.823937
Russell 1000®,04/30/2025,5854.754625,19168.565372
Russell 1000®,04/29/2025,5848.009822,19145.015610
Russell 1000®,04/28/2025,5813.694889,19032.616719
Russell 1000®,04/25/2025,5808.365089,19014.853168
Russell 1000®,04/24/2025,5768.020616,18882.602358
Russell 1000®,04/23/2025,5650.981044,18499.453294
Russell 1000®,04/22/2025,5557.767607,18193.935158
Russell 1000®,04/21/2025,5419.741599,17741.699960
Russell 1000®,04/18/2025,5551.240997,18170.731939
Russell 1000®,04/17/2025,5551.240997,18170.731939
Russell 1000®,04/16/2025,5540.573279,18135.524220
Russell 1000®,04/15/2025,5662.146353,18533.007169
Russell 1000®,04/14/2025,5670.361654,18558.215772
Russell 1000®,04/11/2025,5624.813354,18409.077902
Russell 1000®,04/10/2025,5526.810883,18087.836534
Russell 1000®,04/09/2025,5728.875577,18746.048879
Russell 1000®,04/08/2025,5228.687063,17109.083949
Russell 1000®,04/07/2025,5314.397522,17389.482970
Russell 1000®,04/04/2025,5328.905647,17436.729834
Russell 1000®,04/03/2025,5666.629351,18539.332846
Russell 1000®,04/02/2025,5963.980224,19511.250760
Russell 1000®,04/01/2025,5919.032920,19363.655652
Russell 1000®,03/31/2025,5894.645715,19283.328007
Russell 1000®,03/28/2025,5866.085334,19187.336153
Russell 1000®,03/27/2025,5985.210975,19576.287056
Russell 1000®,03/26/2025,6009.699100,19656.281246
Russell 1000®,03/25/2025,6079.015661,19882.999056
Russell 1000®,03/24/2025,6070.749662,19855.240278
Russell 1000®,03/21/2025,5960.253092,19493.707031
Russell 1000®,03/20/2025,5956.039379,19479.370630
Russell 1000®,03/19/2025,5970.147266,19523.318914
Russell 1000®,03/18/2025,5902.849956,19303.242504
Russell 1000®,03/17/2025,5967.763539,19514.806554
Russell 1000®,03/14/2025,5924.014469,19370.057165
Russell 1000®,03/13/2025,5797.094839,18950.964309
Russell 1000®,03/12/2025,5882.530444,19228.737088
Russell 1000®,03/11/2025,5853.146199,19132.308695
Russell 1000®,03/10/2025,5892.742274,19261.416297
Russell 1000®,03/07/2025,6061.472302,19809.462928
Russell 1000®,03/06/2025,6030.154114,19704.314576
Russell 1000®,03/05/2025,6146.795394,20084.802831
Russell 1000®,03/04/2025,6076.370088,19854.213033
Russell 1000®,03/03/2025,6152.289355,20101.718363
Russell 1000®,02/28/2025,6264.971321,20467.878098
Russell 1000®,02/27/2025,6168.682709,20150.711965
Russell 1000®,02/26/2025,6265.652307,20467.307119
Russell 1000®,02/25/2025,6263.315509,20459.234617
Russell 1000®,02/24/2025,6295.465241,20563.892464
Russell 1000®,02/21/2025,6327.515520,20667.813568
Russell 1000®,02/20/2025,6445.957952,21053.906531
Russell 1000®,02/19/2025,6479.475859,21160.744711
Russell 1000®,02/18/2025,6470.453099,21130.887635
Russell 1000®,02/17/2025,6453.894674,21073.741091
Russell 1000®,02/14/2025,6453.894674,21073.741091
Russell 1000®,02/13/2025,6454.208970,21070.088282
Russell 1000®,02/12/2025,6387.016620,20850.514307
Russell 1000®,02/11/2025,6405.775361,20909.550180
Russell 1000®,02/10/2025,6409.230309,20920.344349
Russell 1000®,02/07/2025,6368.257628,20783.762030
Russell 1000®,02/06/2025,6428.308721,20978.371453
Russell 1000®,02/05/2025,6407.441045,20910.259032
Russell 1000®,02/04/2025,6380.772021,20823.034932
Russell 1000®,02/03/2025,6335.523214,20675.250581
Russell 1000®,01/31/2025,6383.998590,20832.256204
Russell 1000®,01/30/2025,6415.967195,20935.209742
Russell 1000®,01/29/2025,6378.396265,20812.333904
Russell 1000®,01/28/2025,6406.758432,20904.740390
Russell 1000®,01/27/2025,6348.979635,20716.212794
Russell 1000®,01/24/2025,6441.895861,21019.195685
Russell 1000®,01/23/2025,6458.336880,21070.947828
Russell 1000®,01/22/2025,6425.491922,20963.475415
Russell 1000®,01/21/2025,6390.886974,20850.251093
Russell 1000®,01/20/2025,6331.672144,20656.571507
Russell 1000®,01/17/2025,6331.672144,20656.571507
Russell 1000®,01/16/2025,6270.783390,20457.440491
Russell 1000®,01/15/2025,6277.270024,20478.249727
Russell 1000®,01/14/2025,6165.141655,20110.619538
Russell 1000®,01/13/2025,6152.972723,20070.849474
Russell 1000®,01/10/2025,6141.183628,20032.362322
Russell 1000®,01/09/2025,6236.260407,20338.732028
Russell 1000®,01/08/2025,6236.260407,20338.732028
Russell 1000®,01/07/2025,6226.553259,20306.611974
Russell 1000®,01/06/2025,6296.747309,20535.340547
Russell 1000®,01/03/2025,6262.035025,20420.621198
Russell 1000®,01/02/2025,6181.721728,20157.187015
Russell 1000®,01/01/2025,6191.894686,20189.587151
Russell 1000®,12/31/2024,6191.894686,20189.587151

