Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_
Russell 3000®,05/13/2025,6158.208206,19452.916987
Russell 3000®,05/12/2025,6113.875108,19312.344842
Russell 3000®,05/09/2025,5920.057340,18698.093292
Russell 3000®,05/08/2025,5924.413586,18708.759455
Russell 3000®,05/07/2025,5881.465890,18573.041586
Russell 3000®,05/06/2025,5856.827224,18495.097853
Russell 3000®,05/05/2025,5903.081146,18640.913409
Russell 3000®,05/02/2025,5939.225570,18754.024672
Russell 3000®,05/01/2025,5847.630218,18464.220096
Russell 3000®,04/30/2025,5812.189265,18352.060907
Russell 3000®,04/29/2025,5807.369237,18335.399386
Russell 3000®,04/28/2025,5773.373682,18227.991405
Russell 3000®,04/25/2025,5767.293883,18208.506721
Russell 3000®,04/24/2025,5728.976562,18087.333035
Russell 3000®,04/23/2025,5612.892596,17720.833516
Russell 3000®,04/22/2025,5520.666365,17429.317134
Russell 3000®,04/21/2025,5383.174999,16994.865181
Russell 3000®,04/18/2025,5513.228759,17404.130829
Russell 3000®,04/17/2025,5513.228759,17404.130829
Russell 3000®,04/16/2025,5500.896772,17364.896311
Russell 3000®,04/15/2025,5618.841530,17736.791897
Russell 3000®,04/14/2025,5626.379890,17759.013926
Russell 3000®,04/11/2025,5580.468760,17614.028849
Russell 3000®,04/10/2025,5483.702186,17308.102346
Russell 3000®,04/09/2025,5686.097193,17944.080567
Russell 3000®,04/08/2025,5191.521084,16383.055693
Russell 3000®,04/07/2025,5279.270356,16659.889486
Russell 3000®,04/04/2025,5295.220601,16709.996659
Russell 3000®,04/03/2025,5626.653235,17753.588401
Russell 3000®,04/02/2025,5926.357392,18698.378679
Russell 3000®,04/01/2025,5879.413074,18549.743144
Russell 3000®,03/31/2025,5856.214686,18476.016025
Russell 3000®,03/28/2025,5830.559192,18392.305599
Russell 3000®,03/27/2025,5949.135405,18765.663116
Russell 3000®,03/26/2025,5973.435362,18842.183067
Russell 3000®,03/25/2025,6042.026933,19058.537812
Russell 3000®,03/24/2025,6035.986774,19038.819911
Russell 3000®,03/21/2025,5924.315070,18686.420415
Russell 3000®,03/20/2025,5921.812455,18677.995142
Russell 3000®,03/19/2025,5936.939254,18723.686616
Russell 3000®,03/18/2025,5868.900396,18509.093750
Russell 3000®,03/17/2025,5932.906992,18710.281476
Russell 3000®,03/14/2025,5888.245907,18567.827531
Russell 3000®,03/13/2025,5761.241893,18163.301729
Russell 3000®,03/12/2025,5846.585735,18430.917580
Russell 3000®,03/11/2025,5818.313096,18341.416553
Russell 3000®,03/10/2025,5855.331397,18457.734195
Russell 3000®,03/07/2025,6022.810496,18982.400519
Russell 3000®,03/06/2025,5991.922725,18882.358782
Russell 3000®,03/05/2025,6107.081529,19244.641702
Russell 3000®,03/04/2025,6037.479014,19024.799497
Russell 3000®,03/03/2025,6112.489750,19260.610101
Russell 3000®,02/28/2025,6227.320359,19620.488828
Russell 3000®,02/27/2025,6132.878522,19320.408856
Russell 3000®,02/26/2025,6229.398723,19624.305062
Russell 3000®,02/25/2025,6226.652146,19615.233917
Russell 3000®,02/24/2025,6258.232664,19714.380014
Russell 3000®,02/21/2025,6290.866214,19816.433518
Russell 3000®,02/20/2025,6411.884991,20196.882623
Russell 3000®,02/19/2025,6446.380308,20303.091269
Russell 3000®,02/18/2025,6438.833642,20278.959173
Russell 3000®,02/17/2025,6421.773585,20222.281799
Russell 3000®,02/14/2025,6421.773585,20222.281799
Russell 3000®,02/13/2025,6422.356568,20219.617758
Russell 3000®,02/12/2025,6355.168029,20007.868409
Russell 3000®,02/11/2025,6375.537984,20069.948262
Russell 3000®,02/10/2025,6380.399957,20084.798019
Russell 3000®,02/07/2025,6340.440162,19956.357697
Russell 3000®,02/06/2025,6400.995430,20145.654301
Russell 3000®,02/05/2025,6382.367381,20086.985101
Russell 3000®,02/04/2025,6353.679284,19996.505955
Russell 3000®,02/03/2025,6306.607121,19848.228532
Russell 3000®,01/31/2025,6356.416322,20003.841476
Russell 3000®,01/30/2025,6389.323238,20106.083796
Russell 3000®,01/29/2025,6350.502440,19983.661356
Russell 3000®,01/28/2025,6378.172003,20070.579907
Russell 3000®,01/27/2025,6322.699996,19896.017658
Russell 3000®,01/24/2025,6413.972460,20183.044626
Russell 3000®,01/23/2025,6430.467936,20233.191221
Russell 3000®,01/22/2025,6397.880567,20130.359793
Russell 3000®,01/21/2025,6366.883505,20032.532523
Russell 3000®,01/20/2025,6305.217019,19838.055105
Russell 3000®,01/17/2025,6305.217019,19838.055105
Russell 3000®,01/16/2025,6246.243087,19652.039554
Russell 3000®,01/15/2025,6251.946219,19669.646624
Russell 3000®,01/14/2025,6139.799239,19315.100405
Russell 3000®,01/13/2025,6125.026377,19268.552402
Russell 3000®,01/10/2025,6113.165444,19231.184507
Russell 3000®,01/09/2025,6209.863654,19531.886398
Russell 3000®,01/08/2025,6209.863654,19531.886398
Russell 3000®,01/07/2025,6202.056521,19506.894738
Russell 3000®,01/06/2025,6270.868297,19723.143573
Russell 3000®,01/03/2025,6238.157487,19618.868185
Russell 3000®,01/02/2025,6157.149903,19362.670886
Russell 3000®,01/01/2025,6166.609761,19391.680585
Russell 3000®,12/31/2024,6166.609761,19391.680585

