Index_Name,Date,Value_Without_Dividends__USD_,Value_With_Dividends__USD_
Russell Top 50® Mega Cap,12/31/2024,5002.576614,7998.607667
Russell Top 50® Mega Cap,12/30/2024,5040.008919,8058.458090
Russell Top 50® Mega Cap,12/27/2024,5096.541656,8148.848147
Russell Top 50® Mega Cap,12/26/2024,5165.388184,8258.797047
Russell Top 50® Mega Cap,12/25/2024,5170.854338,8267.536730
Russell Top 50® Mega Cap,12/24/2024,5170.854338,8267.536730
Russell Top 50® Mega Cap,12/23/2024,5105.350182,8162.803937
Russell Top 50® Mega Cap,12/20/2024,5053.491801,8079.174862
Russell Top 50® Mega Cap,12/19/2024,5008.046717,8006.520389
Russell Top 50® Mega Cap,12/18/2024,5001.165486,7995.519150
Russell Top 50® Mega Cap,12/17/2024,5154.983765,8241.329613
Russell Top 50® Mega Cap,12/16/2024,5163.109051,8254.319597
Russell Top 50® Mega Cap,12/13/2024,5119.495923,8183.513900
Russell Top 50® Mega Cap,12/12/2024,5107.660200,8164.313897
Russell Top 50® Mega Cap,12/11/2024,5142.448997,8219.921877
Russell Top 50® Mega Cap,12/10/2024,5074.894703,8111.940054
Russell Top 50® Mega Cap,12/09/2024,5079.155479,8118.750670
Russell Top 50® Mega Cap,12/06/2024,5106.302342,8161.041169
Russell Top 50® Mega Cap,12/05/2024,5079.582149,8117.369445
Russell Top 50® Mega Cap,12/04/2024,5078.212799,8114.864273
Russell Top 50® Mega Cap,12/03/2024,5029.020475,8036.256099
Russell Top 50® Mega Cap,12/02/2024,5010.797860,8006.958530
Russell Top 50® Mega Cap,11/29/2024,4973.907185,7947.670288
Russell Top 50® Mega Cap,11/28/2024,4937.975515,7889.755367
Russell Top 50® Mega Cap,11/27/2024,4937.975515,7889.755367
Russell Top 50® Mega Cap,11/26/2024,4964.304170,7931.106943
Russell Top 50® Mega Cap,11/25/2024,4917.110817,7854.916083
Russell Top 50® Mega Cap,11/22/2024,4913.027368,7848.392913
Russell Top 50® Mega Cap,11/21/2024,4910.869611,7844.945970
Russell Top 50® Mega Cap,11/20/2024,4910.844966,7843.164717
Russell Top 50® Mega Cap,11/19/2024,4916.674396,7852.474965
Russell Top 50® Mega Cap,11/18/2024,4876.663943,7788.573828
Russell Top 50® Mega Cap,11/15/2024,4857.859578,7757.792196
Russell Top 50® Mega Cap,11/14/2024,4945.954138,7898.191728
Russell Top 50® Mega Cap,11/13/2024,4968.773685,7933.437457
Russell Top 50® Mega Cap,11/12/2024,4969.555154,7934.685196
Russell Top 50® Mega Cap,11/11/2024,4967.606613,7930.915445
Russell Top 50® Mega Cap,11/08/2024,4978.302186,7947.991210
Russell Top 50® Mega Cap,11/07/2024,4968.040523,7930.263307
Russell Top 50® Mega Cap,11/06/2024,4909.743934,7837.207041
Russell Top 50® Mega Cap,11/05/2024,4779.065853,7628.611401
Russell Top 50® Mega Cap,11/04/2024,4723.698661,7540.231203
Russell Top 50® Mega Cap,11/01/2024,4746.415340,7576.492832
Russell Top 50® Mega Cap,10/31/2024,4714.818617,7525.919676
Russell Top 50® Mega Cap,10/30/2024,4834.600354,7716.778834
Russell Top 50® Mega Cap,10/29/2024,4855.011661,7749.358475
Russell Top 50® Mega Cap,10/28/2024,4831.552652,7711.914225
Russell Top 50® Mega Cap,10/25/2024,4823.224595,7698.621342
Russell Top 50® Mega Cap,10/24/2024,4809.364137,7676.497883
Russell Top 50® Mega Cap,10/23/2024,4789.083163,7644.126274
Russell Top 50® Mega Cap,10/22/2024,4854.458951,7748.476264
Russell Top 50® Mega Cap,10/21/2024,4848.280819,7738.614997
Russell Top 50® Mega Cap,10/18/2024,4835.168750,7717.502105
Russell Top 50® Mega Cap,10/17/2024,4812.712381,7681.026580
Russell Top 50® Mega Cap,10/16/2024,4806.709563,7671.446160
Russell Top 50® Mega Cap,10/15/2024,4793.117396,7649.753237
Russell Top 50® Mega Cap,10/14/2024,4836.921560,7718.665900
Russell Top 50® Mega Cap,10/11/2024,4797.024022,7654.998181
Russell Top 50® Mega Cap,10/10/2024,4784.275629,7634.654542
Russell Top 50® Mega Cap,10/09/2024,4788.611039,7640.315683
Russell Top 50® Mega Cap,10/08/2024,4758.491429,7592.114332
Russell Top 50® Mega Cap,10/07/2024,4697.425193,7494.683906
Russell Top 50® Mega Cap,10/04/2024,4748.952276,7576.894731
Russell Top 50® Mega Cap,10/03/2024,4698.583957,7495.480779
Russell Top 50® Mega Cap,10/02/2024,4698.020980,7494.582684
Russell Top 50® Mega Cap,10/01/2024,4694.670735,7488.804740
Russell Top 50® Mega Cap,09/30/2024,4753.761147,7583.064079
Russell Top 50® Mega Cap,09/27/2024,4725.789630,7538.444714
Russell Top 50® Mega Cap,09/26/2024,4743.871700,7567.241931
Russell Top 50® Mega Cap,09/25/2024,4731.513964,7547.448050
Russell Top 50® Mega Cap,09/24/2024,4727.638610,7541.266301
Russell Top 50® Mega Cap,09/23/2024,4710.516916,7513.954726
Russell Top 50® Mega Cap,09/20/2024,4702.530573,7501.215355
Russell Top 50® Mega Cap,09/19/2024,4711.513318,7515.544131
Russell Top 50® Mega Cap,09/18/2024,4613.865297,7359.152573
Russell Top 50® Mega Cap,09/17/2024,4628.303387,7382.081194
Russell Top 50® Mega Cap,09/16/2024,4627.257255,7380.412629
Russell Top 50® Mega Cap,09/13/2024,4638.336018,7396.753392
Russell Top 50® Mega Cap,09/12/2024,4622.319234,7370.672070
Russell Top 50® Mega Cap,09/11/2024,4579.440969,7302.236346
Russell Top 50® Mega Cap,09/10/2024,4502.091839,7178.897792
Russell Top 50® Mega Cap,09/09/2024,4468.569285,7125.443754
Russell Top 50® Mega Cap,09/06/2024,4415.543727,7040.322114
Russell Top 50® Mega Cap,09/05/2024,4514.619151,7197.304225
Russell Top 50® Mega Cap,09/04/2024,4515.677345,7198.738372
Russell Top 50® Mega Cap,09/03/2024,4527.838778,7217.947378
Russell Top 50® Mega Cap,09/02/2024,4645.455594,7405.114689
Russell Top 50® Mega Cap,08/30/2024,4645.455594,7405.114689
Russell Top 50® Mega Cap,08/29/2024,4594.115215,7323.192447
Russell Top 50® Mega Cap,08/28/2024,4607.045303,7343.207548
Russell Top 50® Mega Cap,08/27/2024,4645.718862,7404.849653
Russell Top 50® Mega Cap,08/26/2024,4636.997156,7390.153134
Russell Top 50® Mega Cap,08/23/2024,4659.619086,7426.206537
Russell Top 50® Mega Cap,08/22/2024,4605.940256,7340.656609
Russell Top 50® Mega Cap,08/21/2024,4664.965519,7434.637608
Russell Top 50® Mega Cap,08/20/2024,4652.988198,7415.549140
Russell Top 50® Mega Cap,08/19/2024,4656.678277,7421.430084
Russell Top 50® Mega Cap,08/16/2024,4603.791669,7336.404623
Russell Top 50® Mega Cap,08/15/2024,4593.436369,7319.663655
Russell Top 50® Mega Cap,08/14/2024,4507.723464,7180.220979
Russell Top 50® Mega Cap,08/13/2024,4491.057214,7153.673797
Russell Top 50® Mega Cap,08/12/2024,4403.027227,7013.453404
Russell Top 50® Mega Cap,08/09/2024,4390.443011,6992.444166
Russell Top 50® Mega Cap,08/08/2024,4359.835830,6942.706182
Russell Top 50® Mega Cap,08/07/2024,4250.674028,6768.874335
Russell Top 50® Mega Cap,08/06/2024,4284.364572,6822.523958
Russell Top 50® Mega Cap,08/05/2024,4243.522020,6757.485308
Russell Top 50® Mega Cap,08/02/2024,4396.763241,7001.510269
Russell Top 50® Mega Cap,08/01/2024,4477.044629,7129.352260
Russell Top 50® Mega Cap,07/31/2024,4548.252992,7242.746150
Russell Top 50® Mega Cap,07/30/2024,4449.099935,7084.544564
Russell Top 50® Mega Cap,07/29/2024,4497.304700,7161.303642
Russell Top 50® Mega Cap,07/26/2024,4493.865624,7155.827413
Russell Top 50® Mega Cap,07/25/2024,4453.185272,7090.914306
Russell Top 50® Mega Cap,07/24/2024,4490.294914,7150.004884
Russell Top 50® Mega Cap,07/23/2024,4633.853695,7378.596993
Russell Top 50® Mega Cap,07/22/2024,4632.880747,7377.047743
Russell Top 50® Mega Cap,07/19/2024,4575.941022,7286.200113
Russell Top 50® Mega Cap,07/18/2024,4613.784739,7345.821161
Russell Top 50® Mega Cap,07/17/2024,4648.618203,7401.281138
Russell Top 50® Mega Cap,07/16/2024,4740.479390,7547.537604
Russell Top 50® Mega Cap,07/15/2024,4735.729601,7539.975245
Russell Top 50® Mega Cap,07/12/2024,4715.245914,7506.383143
Russell Top 50® Mega Cap,07/11/2024,4696.366120,7476.327665
Russell Top 50® Mega Cap,07/10/2024,4795.529996,7633.717325
Russell Top 50® Mega Cap,07/09/2024,4743.402066,7549.936312
Russell Top 50® Mega Cap,07/08/2024,4733.788013,7534.389651
Russell Top 50® Mega Cap,07/05/2024,4729.092978,7526.697406
Russell Top 50® Mega Cap,07/04/2024,4685.836987,7456.452260
Russell Top 50® Mega Cap,07/03/2024,4685.836987,7456.452260
Russell Top 50® Mega Cap,07/02/2024,4648.810748,7397.533355
Russell Top 50® Mega Cap,07/01/2024,4613.869298,7341.931921
Russell Top 50® Mega Cap,06/28/2024,4571.887721,7275.127714
Russell Top 50® Mega Cap,06/27/2024,4608.970861,7334.083423
Russell Top 50® Mega Cap,06/26/2024,4604.281975,7326.622174
Russell Top 50® Mega Cap,06/25/2024,4577.573816,7284.122475
Russell Top 50® Mega Cap,06/24/2024,4533.283991,7213.645729
Russell Top 50® Mega Cap,06/21/2024,4565.972617,7265.046463
Russell Top 50® Mega Cap,06/20/2024,4579.519883,7286.055671
Russell Top 50® Mega Cap,06/19/2024,4598.998485,7317.046296
Russell Top 50® Mega Cap,06/18/2024,4598.998485,7317.046296
Russell Top 50® Mega Cap,06/17/2024,4592.591035,7306.851987
Russell Top 50® Mega Cap,06/14/2024,4560.141809,7254.177655
Russell Top 50® Mega Cap,06/13/2024,4543.726449,7227.218634
Russell Top 50® Mega Cap,06/12/2024,4518.511193,7187.111429
Russell Top 50® Mega Cap,06/11/2024,4474.946343,7117.817492
Russell Top 50® Mega Cap,06/10/2024,4441.700659,7064.873496
Russell Top 50® Mega Cap,06/07/2024,4431.265879,7047.685921
Russell Top 50® Mega Cap,06/06/2024,4432.721416,7049.050655
Russell Top 50® Mega Cap,06/05/2024,4426.586981,7039.295487
Russell Top 50® Mega Cap,06/04/2024,4365.277255,6941.798865
Russell Top 50® Mega Cap,06/03/2024,4348.531685,6914.988462
Russell Top 50® Mega Cap,05/31/2024,4321.625349,6871.475787
Russell Top 50® Mega Cap,05/30/2024,4300.727191,6838.161874
Russell Top 50® Mega Cap,05/29/2024,4353.413364,6921.318482
Russell Top 50® Mega Cap,05/28/2024,4370.333311,6948.218832
Russell Top 50® Mega Cap,05/27/2024,4346.702479,6910.649113
Russell Top 50® Mega Cap,05/24/2024,4346.702479,6910.649113
Russell Top 50® Mega Cap,05/23/2024,4312.978796,6857.033174
Russell Top 50® Mega Cap,05/22/2024,4326.181334,6878.023362
Russell Top 50® Mega Cap,05/21/2024,4337.622533,6896.213270
Russell Top 50® Mega Cap,05/20/2024,4316.293476,6862.303051
Russell Top 50® Mega Cap,05/17/2024,4309.521859,6850.732339
Russell Top 50® Mega Cap,05/16/2024,4307.271083,6847.154340
Russell Top 50® Mega Cap,05/15/2024,4316.581784,6860.728300
Russell Top 50® Mega Cap,05/14/2024,4263.346671,6774.337716
Russell Top 50® Mega Cap,05/13/2024,4240.852820,6737.439120
Russell Top 50® Mega Cap,05/10/2024,4235.128868,6728.345481
Russell Top 50® Mega Cap,05/09/2024,4229.475103,6718.064334
Russell Top 50® Mega Cap,05/08/2024,4217.491306,6697.814309
Russell Top 50® Mega Cap,05/07/2024,4215.685343,6694.946251
Russell Top 50® Mega Cap,05/06/2024,4215.543958,6694.403764
Russell Top 50® Mega Cap,05/03/2024,4166.160291,6615.981096
Russell Top 50® Mega Cap,05/02/2024,4101.807657,6513.787282
Russell Top 50® Mega Cap,05/01/2024,4059.905033,6447.244722
Russell Top 50® Mega Cap,04/30/2024,4062.611030,6451.541924
Russell Top 50® Mega Cap,04/29/2024,4128.411147,6556.034381
Russell Top 50® Mega Cap,04/26/2024,4123.583185,6548.099201
Russell Top 50® Mega Cap,04/25/2024,4055.498490,6439.983197
Russell Top 50® Mega Cap,04/24/2024,4082.986007,6483.492605
Russell Top 50® Mega Cap,04/23/2024,4083.142137,6483.740530
Russell Top 50® Mega Cap,04/22/2024,4029.145123,6397.997095
Russell Top 50® Mega Cap,04/19/2024,3992.506459,6339.817491
Russell Top 50® Mega Cap,04/18/2024,4054.674675,6438.536216
Russell Top 50® Mega Cap,04/17/2024,4064.652057,6453.738019
Russell Top 50® Mega Cap,04/16/2024,4089.339711,6492.936367
Russell Top 50® Mega Cap,04/15/2024,4094.478258,6501.095206
Russell Top 50® Mega Cap,04/12/2024,4154.780931,6596.842061
Russell Top 50® Mega Cap,04/11/2024,4211.670955,6686.161015
Russell Top 50® Mega Cap,04/10/2024,4159.358179,6603.112826
Russell Top 50® Mega Cap,04/09/2024,4181.230999,6637.615353
Russell Top 50® Mega Cap,04/08/2024,4176.587261,6629.322307
Russell Top 50® Mega Cap,04/05/2024,4181.856750,6637.538205
Russell Top 50® Mega Cap,04/04/2024,4130.086823,6555.367799
Russell Top 50® Mega Cap,04/03/2024,4181.629846,6636.270704
Russell Top 50® Mega Cap,04/02/2024,4178.566409,6630.971482
Russell Top 50® Mega Cap,04/01/2024,4203.024328,6669.452217
Russell Top 50® Mega Cap,03/29/2024,4202.668012,6668.886806
Russell Top 50® Mega Cap,03/28/2024,4202.668012,6668.886806
Russell Top 50® Mega Cap,03/27/2024,4205.148560,6672.822995
Russell Top 50® Mega Cap,03/26/2024,4185.890563,6642.210926
Russell Top 50® Mega Cap,03/25/2024,4203.262822,6669.777391
Russell Top 50® Mega Cap,03/22/2024,4218.157742,6693.412792
Russell Top 50® Mega Cap,03/21/2024,4210.303487,6680.949586
Russell Top 50® Mega Cap,03/20/2024,4215.311187,6688.895851
Russell Top 50® Mega Cap,03/19/2024,4176.054888,6625.459026
Russell Top 50® Mega Cap,03/18/2024,4149.704107,6583.652578
Russell Top 50® Mega Cap,03/15/2024,4112.245689,6524.223470
Russell Top 50® Mega Cap,03/14/2024,4154.406898,6591.113723
Russell Top 50® Mega Cap,03/13/2024,4149.447702,6581.932688
Russell Top 50® Mega Cap,03/12/2024,4159.745938,6597.983978
Russell Top 50® Mega Cap,03/11/2024,4092.801616,6491.800194
Russell Top 50® Mega Cap,03/08/2024,4098.969079,6501.582721
Russell Top 50® Mega Cap,03/07/2024,4136.598878,6560.794567
Russell Top 50® Mega Cap,03/06/2024,4086.546235,6481.409275
Russell Top 50® Mega Cap,03/05/2024,4073.246723,6459.712103
Russell Top 50® Mega Cap,03/04/2024,4125.376706,6542.358496
Russell Top 50® Mega Cap,03/01/2024,4144.750654,6573.083283
Russell Top 50® Mega Cap,02/29/2024,4110.081656,6517.984942
Russell Top 50® Mega Cap,02/28/2024,4088.735838,6482.807357
Russell Top 50® Mega Cap,02/27/2024,4101.029160,6502.298770
Russell Top 50® Mega Cap,02/26/2024,4097.964348,6497.439424
Russell Top 50® Mega Cap,02/23/2024,4117.024009,6527.377248
Russell Top 50® Mega Cap,02/22/2024,4119.447142,6531.219029
Russell Top 50® Mega Cap,02/21/2024,4010.625130,6358.463827
Russell Top 50® Mega Cap,02/20/2024,4006.988508,6352.401035
Russell Top 50® Mega Cap,02/19/2024,4037.621566,6400.964554
Russell Top 50® Mega Cap,02/16/2024,4037.621566,6400.964554
Russell Top 50® Mega Cap,02/15/2024,4057.809871,6431.875275
Russell Top 50® Mega Cap,02/14/2024,4046.177041,6412.684338
Russell Top 50® Mega Cap,02/13/2024,4010.300195,6354.043267
Russell Top 50® Mega Cap,02/12/2024,4060.289872,6432.201664
Russell Top 50® Mega Cap,02/09/2024,4077.178802,6458.956651
Russell Top 50® Mega Cap,02/08/2024,4046.556442,6409.501326
Russell Top 50® Mega Cap,02/07/2024,4045.952530,6408.321840
Russell Top 50® Mega Cap,02/06/2024,4003.551765,6341.163922
Russell Top 50® Mega Cap,02/05/2024,3998.378660,6332.970321
Russell Top 50® Mega Cap,02/02/2024,3999.660168,6335.000082
Russell Top 50® Mega Cap,02/01/2024,3926.831241,6219.647467
Russell Top 50® Mega Cap,01/31/2024,3875.250517,6137.488983
Russell Top 50® Mega Cap,01/30/2024,3954.877158,6263.598929
Russell Top 50® Mega Cap,01/29/2024,3963.328569,6276.390942
Russell Top 50® Mega Cap,01/26/2024,3929.835465,6223.350723
Russell Top 50® Mega Cap,01/25/2024,3928.824864,6221.750318
Russell Top 50® Mega Cap,01/24/2024,3919.089346,6205.696863
Russell Top 50® Mega Cap,01/23/2024,3902.663347,6179.687053
Russell Top 50® Mega Cap,01/22/2024,3882.313612,6147.464188
Russell Top 50® Mega Cap,01/19/2024,3878.099013,6140.790566
Russell Top 50® Mega Cap,01/18/2024,3825.015201,6056.734802
Russell Top 50® Mega Cap,01/17/2024,3784.329776,5991.722577
Russell Top 50® Mega Cap,01/16/2024,3801.977747,6019.444551
Russell Top 50® Mega Cap,01/15/2024,3814.004839,6038.486330
Russell Top 50® Mega Cap,01/12/2024,3814.004839,6038.486330
Russell Top 50® Mega Cap,01/11/2024,3808.675146,6029.314346
Russell Top 50® Mega Cap,01/10/2024,3807.854356,6027.759283
Russell Top 50® Mega Cap,01/09/2024,3774.667177,5975.060292
Russell Top 50® Mega Cap,01/08/2024,3772.076969,5970.208991
Russell Top 50® Mega Cap,01/05/2024,3709.489065,5871.004002
Russell Top 50® Mega Cap,01/04/2024,3703.047020,5860.808184
Russell Top 50® Mega Cap,01/03/2024,3722.425105,5890.659615
Russell Top 50® Mega Cap,01/02/2024,3737.987273,5914.859966
Russell Top 50® Mega Cap,01/01/2024,3765.714611,5958.421547
Russell Top 50® Mega Cap,12/29/2023,3765.714611,5958.421547
Russell Top 50® Mega Cap,12/28/2023,3776.348137,5975.246781
Russell Top 50® Mega Cap,12/27/2023,3776.645345,5975.669328
Russell Top 50® Mega Cap,12/26/2023,3771.751945,5967.926653
Russell Top 50® Mega Cap,12/25/2023,3763.208196,5954.408142
Russell Top 50® Mega Cap,12/22/2023,3763.208196,5954.408142
Russell Top 50® Mega Cap,12/21/2023,3763.890044,5955.487009
Russell Top 50® Mega Cap,12/20/2023,3731.113551,5903.625776
Russell Top 50® Mega Cap,12/19/2023,3779.153314,5979.089127
Russell Top 50® Mega Cap,12/18/2023,3762.590147,5952.279337
Russell Top 50® Mega Cap,12/15/2023,3732.887077,5905.290172
Russell Top 50® Mega Cap,12/14/2023,3719.064113,5883.422750
Russell Top 50® Mega Cap,12/13/2023,3729.446660,5899.286950
Russell Top 50® Mega Cap,12/12/2023,3693.607738,5842.596481
Russell Top 50® Mega Cap,12/11/2023,3672.781786,5809.653721
Russell Top 50® Mega Cap,12/08/2023,3680.087925,5821.210666
Russell Top 50® Mega Cap,12/07/2023,3662.549440,5793.322083
Russell Top 50® Mega Cap,12/06/2023,3625.680734,5734.788826
Russell Top 50® Mega Cap,12/05/2023,3648.135992,5770.306614
Russell Top 50® Mega Cap,12/04/2023,3630.114873,5741.777078
Russell Top 50® Mega Cap,12/01/2023,3660.929992,5790.517559
Russell Top 50® Mega Cap,11/30/2023,3658.552129,5786.004993
Russell Top 50® Mega Cap,11/29/2023,3656.353806,5780.720216
Russell Top 50® Mega Cap,11/28/2023,3671.237407,5803.683394
Russell Top 50® Mega Cap,11/27/2023,3660.914207,5787.363941
Russell Top 50® Mega Cap,11/24/2023,3666.865997,5796.772841
Russell Top 50® Mega Cap,11/23/2023,3671.192369,5803.612194
Russell Top 50® Mega Cap,11/22/2023,3671.192369,5803.612194
Russell Top 50® Mega Cap,11/21/2023,3656.606601,5780.302384
Russell Top 50® Mega Cap,11/20/2023,3665.096425,5793.722955
Russell Top 50® Mega Cap,11/17/2023,3631.244675,5739.450607
Russell Top 50® Mega Cap,11/16/2023,3634.707107,5744.923237
Russell Top 50® Mega Cap,11/15/2023,3625.012936,5728.658261
Russell Top 50® Mega Cap,11/14/2023,3622.744010,5723.581120
Russell Top 50® Mega Cap,11/13/2023,3568.685237,5636.909021
Russell Top 50® Mega Cap,11/10/2023,3571.673965,5641.629861
Russell Top 50® Mega Cap,11/09/2023,3512.427852,5546.798090
Russell Top 50® Mega Cap,11/08/2023,3542.188177,5593.171036
Russell Top 50® Mega Cap,11/07/2023,3532.285582,5577.310291
Russell Top 50® Mega Cap,11/06/2023,3507.473731,5538.133562
Russell Top 50® Mega Cap,11/03/2023,3488.189045,5507.683964
Russell Top 50® Mega Cap,11/02/2023,3465.688624,5472.156873
Russell Top 50® Mega Cap,11/01/2023,3409.009973,5382.207615
Russell Top 50® Mega Cap,10/31/2023,3361.576693,5307.319080
Russell Top 50® Mega Cap,10/30/2023,3347.465734,5285.040439
Russell Top 50® Mega Cap,10/27/2023,3298.169904,5206.631516
Russell Top 50® Mega Cap,10/26/2023,3300.635366,5210.523599
Russell Top 50® Mega Cap,10/25/2023,3364.271926,5310.982985
Russell Top 50® Mega Cap,10/24/2023,3419.367291,5397.958875
Russell Top 50® Mega Cap,10/23/2023,3392.699940,5355.860658
Russell Top 50® Mega Cap,10/20/2023,3386.698459,5346.386465
Russell Top 50® Mega Cap,10/19/2023,3431.404600,5416.961483
Russell Top 50® Mega Cap,10/18/2023,3453.678084,5451.527764
Russell Top 50® Mega Cap,10/17/2023,3496.422423,5518.998426
Russell Top 50® Mega Cap,10/16/2023,3507.215515,5536.035000
Russell Top 50® Mega Cap,10/13/2023,3472.818935,5481.741025
Russell Top 50® Mega Cap,10/12/2023,3497.457318,5520.631978
Russell Top 50® Mega Cap,10/11/2023,3507.362781,5535.331235
Russell Top 50® Mega Cap,10/10/2023,3487.645449,5503.788006
Russell Top 50® Mega Cap,10/09/2023,3474.828155,5483.561274
Russell Top 50® Mega Cap,10/06/2023,3458.122018,5457.197633
Russell Top 50® Mega Cap,10/05/2023,3413.252155,5385.651570
Russell Top 50® Mega Cap,10/04/2023,3414.053831,5385.979165
Russell Top 50® Mega Cap,10/03/2023,3380.939930,5333.738986
Russell Top 50® Mega Cap,10/02/2023,3433.154210,5415.356435
Russell Top 50® Mega Cap,09/29/2023,3407.382228,5374.704470
Russell Top 50® Mega Cap,09/28/2023,3411.406352,5381.052005
Russell Top 50® Mega Cap,09/27/2023,3394.393692,5354.216735
Russell Top 50® Mega Cap,09/26/2023,3396.397318,5357.377197
Russell Top 50® Mega Cap,09/25/2023,3449.446497,5440.508374
Russell Top 50® Mega Cap,09/22/2023,3433.353070,5415.125626
Russell Top 50® Mega Cap,09/21/2023,3440.205653,5425.933604
Russell Top 50® Mega Cap,09/20/2023,3495.876518,5513.738359
Russell Top 50® Mega Cap,09/19/2023,3543.515927,5588.372890
Russell Top 50® Mega Cap,09/18/2023,3547.865703,5595.232793
Russell Top 50® Mega Cap,09/15/2023,3542.603601,5586.934088
Russell Top 50® Mega Cap,09/14/2023,3591.673826,5664.321271
Russell Top 50® Mega Cap,09/13/2023,3566.680788,5623.904928
Russell Top 50® Mega Cap,09/12/2023,3551.812728,5600.461127
Russell Top 50® Mega Cap,09/11/2023,3584.775247,5652.436081
Russell Top 50® Mega Cap,09/08/2023,3550.290932,5598.061574
Russell Top 50® Mega Cap,09/07/2023,3541.410604,5583.594655
Russell Top 50® Mega Cap,09/06/2023,3553.116371,5602.050650
Russell Top 50® Mega Cap,09/05/2023,3589.426671,5659.274002
Russell Top 50® Mega Cap,09/04/2023,3588.968486,5658.551604
Russell Top 50® Mega Cap,09/01/2023,3588.968486,5658.551604
Russell Top 50® Mega Cap,08/31/2023,3591.436228,5662.167792
Russell Top 50® Mega Cap,08/30/2023,3589.141559,5657.345910
Russell Top 50® Mega Cap,08/29/2023,3572.975364,5631.302831
Russell Top 50® Mega Cap,08/28/2023,3513.103603,5536.692155
Russell Top 50® Mega Cap,08/25/2023,3493.299319,5505.480372
Russell Top 50® Mega Cap,08/24/2023,3469.060429,5466.521087
Russell Top 50® Mega Cap,08/23/2023,3523.682076,5552.471249
Russell Top 50® Mega Cap,08/22/2023,3478.038568,5480.548113
Russell Top 50® Mega Cap,08/21/2023,3486.610240,5494.054996
Russell Top 50® Mega Cap,08/18/2023,3447.416693,5432.295440
Russell Top 50® Mega Cap,08/17/2023,3451.643639,5438.956084
Russell Top 50® Mega Cap,08/16/2023,3475.999432,5476.388717
Russell Top 50® Mega Cap,08/15/2023,3504.129211,5519.350686
Russell Top 50® Mega Cap,08/14/2023,3541.392293,5577.050892
Russell Top 50® Mega Cap,08/11/2023,3507.247592,5523.027491
Russell Top 50® Mega Cap,08/10/2023,3514.494136,5533.173037
Russell Top 50® Mega Cap,08/09/2023,3510.717563,5526.817942
Russell Top 50® Mega Cap,08/08/2023,3548.710390,5586.628916
Russell Top 50® Mega Cap,08/07/2023,3558.422645,5601.918630
Russell Top 50® Mega Cap,08/04/2023,3527.287135,5552.902925
Russell Top 50® Mega Cap,08/03/2023,3546.327164,5582.877075
Russell Top 50® Mega Cap,08/02/2023,3547.633076,5584.581284
Russell Top 50® Mega Cap,08/01/2023,3607.526886,5678.864387
Russell Top 50® Mega Cap,07/31/2023,3620.109345,5698.671330
Russell Top 50® Mega Cap,07/28/2023,3617.840905,5695.100418
Russell Top 50® Mega Cap,07/27/2023,3568.302158,5616.555157
Russell Top 50® Mega Cap,07/26/2023,3585.525470,5643.046426
Russell Top 50® Mega Cap,07/25/2023,3591.159211,5651.913038
Russell Top 50® Mega Cap,07/24/2023,3581.192892,5636.227638
Russell Top 50® Mega Cap,07/21/2023,3561.393837,5605.067077
Russell Top 50® Mega Cap,07/20/2023,3565.748437,5611.920525
Russell Top 50® Mega Cap,07/19/2023,3608.945104,5679.309750
Russell Top 50® Mega Cap,07/18/2023,3602.836475,5669.696747
Russell Top 50® Mega Cap,07/17/2023,3572.707636,5622.283722
Russell Top 50® Mega Cap,07/14/2023,3556.256433,5596.394860
Russell Top 50® Mega Cap,07/13/2023,3549.353314,5585.531589
Russell Top 50® Mega Cap,07/12/2023,3510.905538,5524.109129
Russell Top 50® Mega Cap,07/11/2023,3476.071800,5469.115133
Russell Top 50® Mega Cap,07/10/2023,3460.557007,5444.543955
Russell Top 50® Mega Cap,07/07/2023,3473.324469,5464.631186
Russell Top 50® Mega Cap,07/06/2023,3493.261142,5495.264462
Russell Top 50® Mega Cap,07/05/2023,3517.325375,5532.992146
Russell Top 50® Mega Cap,07/04/2023,3516.306733,5530.189341
Russell Top 50® Mega Cap,07/03/2023,3516.306733,5530.189341
Russell Top 50® Mega Cap,06/30/2023,3514.789005,5527.484150
Russell Top 50® Mega Cap,06/29/2023,3464.582603,5448.527749
Russell Top 50® Mega Cap,06/28/2023,3455.126292,5433.609367
Russell Top 50® Mega Cap,06/27/2023,3452.363922,5429.265201
Russell Top 50® Mega Cap,06/26/2023,3411.582446,5365.131334
Russell Top 50® Mega Cap,06/23/2023,3452.867086,5430.056489
Russell Top 50® Mega Cap,06/22/2023,3478.243316,5469.963719
Russell Top 50® Mega Cap,06/21/2023,3445.863069,5418.525421
Russell Top 50® Mega Cap,06/20/2023,3477.471095,5467.742590
Russell Top 50® Mega Cap,06/19/2023,3482.954724,5476.364681
Russell Top 50® Mega Cap,06/16/2023,3482.954724,5476.364681
Russell Top 50® Mega Cap,06/15/2023,3501.225211,5505.091972
Russell Top 50® Mega Cap,06/14/2023,3458.166555,5436.459755
Russell Top 50® Mega Cap,06/13/2023,3445.592679,5416.169512
Russell Top 50® Mega Cap,06/12/2023,3428.801712,5389.775584
Russell Top 50® Mega Cap,06/09/2023,3387.656878,5325.099514
Russell Top 50® Mega Cap,06/08/2023,3376.799318,5308.032382
Russell Top 50® Mega Cap,06/07/2023,3344.508215,5257.273599
